name,lat,lon,spi
Tra My,15.3372,108.222,-1.17822653149
Kham Duc,15.445,107.7936111,-0.0553037028939
Tien Phuoc,15.48833333,108.3077778,0.423977237304
Nong Son,15.7025,108.0341667,0.014122184238
Thanh My,15.766666666667,107.83055555556,-0.738798587674
Giao Thuy,15.84166667,108.1344444,1.11234356749
Cau Lau,15.85805556,108.2733333,0.676029413609
Hoi An,15.876666666667,108.33527777778,0.553345623619
Ai Nghia,15.88138889,108.1102778,1.21023719097
Cam Le,16.01083333,108.2058333,0.656171052993
Da Nang,16.03,108.18,1.12730407172
