name,lat,lon,spi
Tra My,15.3372,108.222,0.289285001887
Kham Duc,15.445,107.7936111,-0.282593925208
Tien Phuoc,15.48833333,108.3077778,0.0876649256682
Nong Son,15.7025,108.0341667,0.56320427697
Thanh My,15.766666666667,107.83055555556,-0.713236102998
Giao Thuy,15.84166667,108.1344444,0.259822911727
Cau Lau,15.85805556,108.2733333,0.167334463628
Hoi An,15.876666666667,108.33527777778,1.23483352502
Ai Nghia,15.88138889,108.1102778,0.132294086858
Cam Le,16.01083333,108.2058333,0.624658838527
Da Nang,16.03,108.18,0.24524719124
