name,lat,lon,spi
Tra My,15.3372,108.222,-1.65324601303
Kham Duc,15.445,107.7936111,-0.957484534696
Tien Phuoc,15.48833333,108.3077778,-0.211473227077
Nong Son,15.7025,108.0341667,-0.164553289705
Thanh My,15.766666666667,107.83055555556,-0.00913399507133
Giao Thuy,15.84166667,108.1344444,-0.741581293916
Cau Lau,15.85805556,108.2733333,-1.39553228482
Hoi An,15.876666666667,108.33527777778,-1.57855915455
Ai Nghia,15.88138889,108.1102778,-0.254973882793
Cam Le,16.01083333,108.2058333,-0.959233035249
Da Nang,16.03,108.18,-1.08034621612
