name,lat,lon,spi
Tra My,15.3372,108.222,0.559106552879
Kham Duc,15.445,107.7936111,0.679670919987
Tien Phuoc,15.48833333,108.3077778,-0.28260277759
Nong Son,15.7025,108.0341667,0.223846782086
Thanh My,15.766666666667,107.83055555556,0.249703632531
Giao Thuy,15.84166667,108.1344444,-0.0512299793382
Cau Lau,15.85805556,108.2733333,-0.300629901265
Hoi An,15.876666666667,108.33527777778,-0.600169319232
Ai Nghia,15.88138889,108.1102778,0.0462228260583
Cam Le,16.01083333,108.2058333,-0.41019953161
Da Nang,16.03,108.18,-0.439495342084
