name,lat,lon,spi
Tra My,15.3372,108.222,-2.50730244925
Kham Duc,15.445,107.7936111,-2.65074414428
Tien Phuoc,15.48833333,108.3077778,-2.06797394027
Nong Son,15.7025,108.0341667,-1.84744984663
Thanh My,15.766666666667,107.83055555556,-2.11897633578
Giao Thuy,15.84166667,108.1344444,-1.16667339077
Cau Lau,15.85805556,108.2733333,-0.953338338297
Hoi An,15.876666666667,108.33527777778,-1.16667767875
Ai Nghia,15.88138889,108.1102778,-1.08579676356
Cam Le,16.01083333,108.2058333,-0.826021564261
Da Nang,16.03,108.18,-1.03263348322
