name,lat,lon,spi
Tra My,15.3372,108.222,-2.27502337292
Kham Duc,15.445,107.7936111,-2.01898281525
Tien Phuoc,15.48833333,108.3077778,-0.391535651693
Nong Son,15.7025,108.0341667,0.351738770624
Thanh My,15.766666666667,107.83055555556,-0.59258568483
Giao Thuy,15.84166667,108.1344444,-0.504294607796
Cau Lau,15.85805556,108.2733333,-0.702704666648
Hoi An,15.876666666667,108.33527777778,-0.836134567348
Ai Nghia,15.88138889,108.1102778,-0.717403550934
Cam Le,16.01083333,108.2058333,-0.690434396243
Da Nang,16.03,108.18,-0.691648047358
